product_id,old_name,category,base_price,quantity,status,region,priority,user_id,price,amount
P03034,T-Shirt,Books,2710.29,2,Completed,East,Low,U0749,2710.29,5420.58
P03035,Face Wash,Electronics,2023.38,6,Pending,West,Medium,U1439,2023.38,12140.28
P03036,Wireless Mouse,Sports,1527.78,4,Cancelled,East,High,U0500,1527.78,6111.12
P03037,Mixer,Books,4131.41,1,Pending,West,Medium,U0811,4131.41,4131.41
P03038,Running Shoes,Electronics,2311.9,4,Completed,West,High,U0889,2311.90,9247.6
P03039,Running Shoes,Electronics,2557.09,1,Pending,North,Medium,U1205,2557.09,2557.09
P03040,T-Shirt,Sports,2652.06,2,Completed,South,Low,U1413,2652.06,5304.12
P03041,Novel,Electronics,2297.0,2,Completed,South,Medium,U1211,2297.00,4594.0
P03042,Mixer,Clothing,1354.83,1,Completed,North,High,U1492,1354.83,1354.83
P03043,Wireless Mouse,Electronics,689.67,6,Completed,East,Low,U1481,689.67,4138.02
P03044,Mixer,Beauty,582.83,2,Returned,South,Low,U1158,582.83,1165.66
P03045,Mixer,Books,3811.57,3,Completed,East,Medium,U0175,3811.57,11434.71
P03046,Novel,Electronics,1195.29,3,Pending,South,Medium,U1285,1195.29,3585.87
P03047,Wireless Mouse,Beauty,372.8,4,Pending,East,Medium,U0317,372.80,1491.2
P03048,Face Wash,Electronics,4007.84,7,Pending,West,Medium,U1001,4007.84,28054.88
P03049,Novel,Electronics,854.9,3,Completed,West,High,U0824,854.90,2564.7
P03050,Mixer,Sports,3163.22,3,Completed,South,High,U0870,3163.22,9489.66
P03051,Mixer,Clothing,1759.35,6,Pending,East,Low,,1759.35,10556.1
P03052,Face Wash,Books,719.75,6,Completed,East,Medium,U0887,719.75,4318.5
P03053,Mixer,Clothing,2130.96,7,Returned,West,High,U0269,2130.96,14916.72
P03054,Mixer,Home,172.56,5,Completed,East,High,U0470,172.56,862.8
P03055,Mixer,Sports,4221.12,7,Completed,North,Medium,U0224,4221.12,29547.84
P03056,Running Shoes,Sports,2616.14,5,Completed,East,Low,U1276,2616.14,13080.7
P03057,Novel,Clothing,781.88,6,Pending,West,High,U1088,781.88,4691.28
P03058,Headphones,Sports,1261.2,5,Completed,North,High,U0975,1261.20,6306.0
P03059,Novel,Clothing,2295.08,6,Completed,North,Medium,U0907,2295.08,13770.48
P03060,Face Wash,Sports,1025.46,5,Completed,East,Low,U0830,1025.46,5127.3
P03061,Mixer,Electronics,1416.14,2,Completed,West,Medium,U1488,1416.14,2832.28
P03062,Novel,Clothing,2718.49,6,Completed,West,Low,U1148,2718.49,16310.94
P03063,Running Shoes,Clothing,4179.78,7,Completed,West,Low,U0238,4179.78,29258.46
P03064,Face Wash,Beauty,2069.01,4,Completed,North,Low,U0075,2069.01,8276.04
P03065,T-Shirt,Sports,3613.18,4,Completed,West,Medium,U1466,3613.18,14452.72
P03066,Novel,Sports,4395.75,6,Completed,North,Medium,U0500,4395.75,26374.5
P03067,T-Shirt,Clothing,1159.87,3,Completed,North,Low,U0268,1159.87,3479.61
P03068,Mixer,Electronics,4055.24,4,Completed,South,Low,U0987,4055.24,16220.96
P03069,Running Shoes,Electronics,3811.27,7,Completed,East,Low,U1074,3811.27,26678.89
P03070,Running Shoes,Books,1848.99,3,Completed,West,Low,U1083,1848.99,5546.97
P03071,Novel,Electronics,4948.65,4,Completed,North,Medium,U1478,4948.65,19794.6
P03072,Face Wash,Sports,1386.6,1,Completed,East,Low,U0723,1386.60,1386.6
P03073,Face Wash,Beauty,1348.54,1,Completed,North,Low,U1096,1348.54,1348.54
P03074,Running Shoes,Clothing,3884.07,6,Completed,East,Medium,U0190,3884.07,23304.42
P03075,Face Wash,Home,2229.82,7,Completed,North,Low,U0996,2229.82,15608.74
P03076,Running Shoes,Beauty,1720.9,7,Completed,West,Low,U0566,1720.90,12046.3
P03077,Novel,Home,975.45,4,Pending,South,High,U0993,975.45,3901.8
P03078,Headphones,Beauty,3850.13,2,Completed,South,Medium,U0736,3850.13,7700.26
P03079,Running Shoes,Electronics,3952.98,3,Completed,South,High,U0156,3952.98,11858.94
P03080,T-Shirt,Sports,2876.16,4,Completed,North,Medium,U0673,2876.16,11504.64
P03081,Face Wash,Home,4790.84,6,Completed,East,High,U1109,4790.84,28745.04
P03082,Running Shoes,Beauty,1659.0,3,Completed,West,Low,U0069,1659.00,4977.0
P03083,Running Shoes,Sports,1176.13,5,Pending,West,Medium,U1409,1176.13,5880.65
P03084,Novel,Home,3419.59,6,Completed,North,Medium,U0373,3419.59,20517.54
P03085,Face Wash,Clothing,3816.2,4,Returned,South,High,U0055,3816.20,15264.8
P03086,Headphones,Beauty,1202.04,2,Completed,North,Medium,U0085,1202.04,2404.08
P03087,Novel,Clothing,475.39,5,Pending,East,High,U0941,475.39,2376.95
P03088,Headphones,Electronics,4071.53,6,Pending,South,Medium,U0841,4071.53,24429.18
P03089,Novel,Clothing,4884.86,4,Completed,North,Medium,U0592,4884.86,19539.44
P03090,Face Wash,Clothing,3258.89,1,Completed,East,High,U0732,3258.89,3258.89
P03091,Wireless Mouse,Books,1461.55,7,Completed,South,High,U0622,1461.55,10230.85
P03092,Face Wash,Beauty,4983.7,4,Cancelled,,Medium,U1009,4983.70,19934.8
P03093,Face Wash,Electronics,4477.01,1,Completed,East,Low,U0317,4477.01,4477.01
P03094,Headphones,Clothing,2615.57,1,Completed,West,Low,U1188,2615.57,2615.57
P03095,Headphones,Sports,4144.07,6,Completed,East,Low,U0625,4144.07,24864.42
P03096,Face Wash,Home,4097.52,4,Completed,South,Low,U0252,4097.52,16390.08
P03097,Face Wash,Clothing,4680.51,7,Returned,North,Low,U0152,4680.51,32763.57
P03098,Face Wash,Electronics,4220.53,4,Pending,North,Medium,U1360,4220.53,16882.12
P03099,Headphones,Clothing,3254.03,1,Completed,North,High,U0910,3254.03,3254.03
P03100,Face Wash,Home,3085.59,3,Completed,North,Low,U1392,3085.59,9256.77
P03101,Face Wash,Electronics,2390.05,5,Completed,East,Medium,U0866,2390.05,11950.25
P03102,Mixer,Beauty,3169.78,2,Cancelled,North,Medium,U0600,3169.78,6339.56
P03103,Wireless Mouse,Electronics,3996.56,4,Cancelled,North,High,U1007,3996.56,15986.24
P03104,T-Shirt,Beauty,4848.28,5,Completed,East,Low,U0971,4848.28,24241.4
P03105,Wireless Mouse,Electronics,2389.71,5,Completed,East,Medium,U1005,2389.71,11948.55
P03106,Mixer,Home,2910.9,3,Returned,South,High,U1124,2910.90,8732.7
P03107,T-Shirt,Home,2279.55,5,Completed,East,Low,U1144,2279.55,11397.75
P03108,Novel,Electronics,3375.59,4,Completed,West,Medium,U1409,3375.59,13502.36
P03109,Face Wash,Clothing,3186.61,6,Completed,South,High,U0303,3186.61,19119.66
P03110,Mixer,Home,187.39,6,Completed,South,Low,U1173,187.39,1124.34
P03111,Novel,Beauty,2751.69,5,Completed,North,High,U1225,2751.69,13758.45
P03112,Face Wash,Beauty,533.59,4,Returned,North,High,U1027,533.59,2134.36
P03113,Headphones,Sports,229.28,4,Completed,West,Low,U0400,229.28,917.12
P03114,Running Shoes,Books,3976.87,1,Completed,North,Low,U0068,3976.87,3976.87
P03115,Mixer,Books,1367.38,3,Completed,East,Medium,U0154,1367.38,4102.14
P03116,Headphones,Books,1769.21,7,Pending,East,High,U1015,1769.21,12384.47
P03117,Mixer,Beauty,414.01,2,Completed,North,Low,U0182,414.01,828.02
P03118,Mixer,Sports,979.55,7,Completed,North,Medium,U0525,979.55,6856.85
P03119,Headphones,Books,3851.46,1,Completed,East,Low,U0189,3851.46,3851.46
P03120,T-Shirt,Books,2518.3,2,Pending,South,High,U0020,2518.30,5036.6
P03121,Wireless Mouse,Electronics,4415.28,7,Completed,West,Medium,U0851,4415.28,30906.96
P03122,Face Wash,Electronics,2046.49,4,Completed,West,Medium,U1307,2046.49,8185.96
P03123,Mixer,Electronics,1416.63,6,Completed,South,Medium,U0898,1416.63,8499.78
P03124,Face Wash,Clothing,1803.24,1,Completed,West,High,U0010,1803.24,1803.24
P03125,Running Shoes,Books,3592.58,7,Returned,North,Medium,U0700,3592.58,25148.06
P03126,Headphones,Clothing,2819.53,5,Completed,North,High,U0655,2819.53,14097.65
P03127,Face Wash,Sports,4530.54,5,Completed,North,Low,U1327,4530.54,22652.7
P03128,Headphones,Beauty,3050.63,2,Completed,West,Medium,U0241,3050.63,6101.26
P03129,Face Wash,Books,2515.79,4,Completed,South,High,U0152,2515.79,10063.16
P03130,Wireless Mouse,Beauty,3950.19,6,Completed,North,Medium,U0784,3950.19,23701.14
P03131,Wireless Mouse,Electronics,4742.92,2,Pending,South,High,U1361,4742.92,9485.84
P03132,Wireless Mouse,Books,1843.64,7,Completed,East,Medium,U0188,1843.64,12905.48
P03133,Wireless Mouse,Home,1324.39,7,Completed,East,High,U0464,1324.39,9270.73
P03134,Wireless Mouse,Clothing,3119.47,6,Returned,East,Low,U0722,3119.47,18716.82
P03135,Wireless Mouse,Clothing,2544.48,7,Completed,West,Low,U1201,2544.48,17811.36
P03136,Headphones,Books,4947.01,3,Completed,West,High,U0900,4947.01,14841.03
P03137,Mixer,Electronics,2365.57,6,Pending,North,High,U0706,2365.57,14193.42
P03138,Face Wash,Clothing,464.22,5,Pending,East,Medium,U1201,464.22,2321.1
P03139,Wireless Mouse,Electronics,4889.11,7,Completed,South,High,U0881,4889.11,34223.77
P03140,Headphones,Sports,4233.58,7,Pending,West,Medium,U0415,4233.58,29635.06
P03141,Headphones,Beauty,973.43,1,Completed,South,High,U0578,973.43,973.43
P03142,Headphones,Home,4532.57,1,Completed,South,Medium,U0310,4532.57,4532.57
P03143,Mixer,Beauty,1769.27,1,Completed,North,Low,U1026,1769.27,1769.27
P03144,Face Wash,Beauty,1947.85,6,Pending,North,Medium,U0317,1947.85,11687.1
P03145,Mixer,Sports,4541.32,5,Completed,South,High,U1020,4541.32,22706.6
P03146,T-Shirt,Clothing,2697.57,6,Completed,South,Medium,U0368,2697.57,16185.42
P03147,Novel,Home,775.04,4,Returned,South,High,U0555,775.04,3100.16
P03148,Headphones,Clothing,1908.38,5,Completed,South,High,U0605,1908.38,9541.9
P03149,T-Shirt,Books,3638.28,5,Completed,East,Medium,,3638.28,18191.4
P03150,Running Shoes,Beauty,953.5,6,Completed,South,Medium,U0936,953.50,5721.0
P03151,Wireless Mouse,Books,2992.13,6,Completed,West,Medium,U0480,2992.13,17952.78
P03152,Novel,Electronics,3506.84,1,Completed,North,Medium,U0981,3506.84,3506.84
P03153,Wireless Mouse,Beauty,1784.88,5,Completed,West,Low,U1087,1784.88,8924.4
P03154,Mixer,Clothing,3500.02,1,Completed,North,High,U1304,3500.02,3500.02
P03155,Novel,Beauty,4432.62,4,Completed,North,Medium,U0940,4432.62,17730.48
P03156,Face Wash,Electronics,2413.37,3,Completed,North,High,U0014,2413.37,7240.11
P03157,T-Shirt,Sports,1976.26,1,Completed,West,Medium,U0028,1976.26,1976.26
P03158,Face Wash,Books,1330.68,6,Completed,North,Medium,U0142,1330.68,7984.08
P03159,Mixer,Books,3060.61,7,Completed,South,Medium,U0590,3060.61,21424.27
P03160,Wireless Mouse,Clothing,4411.28,2,Completed,South,High,U0473,4411.28,8822.56
P03161,Novel,Beauty,1690.84,3,Cancelled,East,Low,U1208,1690.84,5072.52
P03162,Face Wash,Clothing,2041.55,4,Cancelled,East,High,U0317,2041.55,8166.2
P03163,Face Wash,Sports,2092.47,7,Completed,East,Medium,U1385,2092.47,14647.29
P03164,Wireless Mouse,Beauty,2847.98,6,Completed,South,High,U0445,2847.98,17087.88
P03165,Novel,Beauty,1219.2,3,Completed,West,High,U0296,1219.20,3657.6
P03166,T-Shirt,Clothing,4128.83,6,Completed,East,High,U0404,4128.83,24772.98
P03167,Wireless Mouse,Clothing,1548.45,1,Returned,South,Medium,U0752,1548.45,1548.45
P03168,Face Wash,Electronics,3556.28,7,Completed,North,Medium,U0263,3556.28,24893.96
P03169,T-Shirt,Sports,2614.76,6,Completed,West,High,U0847,2614.76,15688.56
P03170,T-Shirt,Electronics,2970.9,7,Cancelled,West,Medium,U0377,2970.90,20796.3
P03171,Wireless Mouse,Books,980.08,4,Completed,South,Medium,U0585,980.08,3920.32
P03172,Face Wash,Beauty,3701.61,2,Completed,South,High,U1092,3701.61,7403.22
P03173,Mixer,Clothing,1024.24,1,Completed,North,Medium,U0799,1024.24,1024.24
P03174,Face Wash,Beauty,656.02,1,Completed,North,Medium,U0471,656.02,656.02
P03175,Headphones,Beauty,2778.73,7,Completed,North,Low,U0732,2778.73,19451.11
P03176,Novel,Home,3575.56,4,Pending,West,Low,U0972,3575.56,14302.24
P03177,Running Shoes,Books,345.18,4,Completed,West,High,U0047,345.18,1380.72
P03178,Mixer,Home,440.04,3,Completed,East,High,U0947,440.04,1320.12
P03179,T-Shirt,Beauty,4033.13,2,Cancelled,East,Low,U1082,4033.13,8066.26
P03180,Mixer,Clothing,4064.26,6,Completed,East,High,U0024,4064.26,24385.56
P03181,Novel,Beauty,1301.99,3,Completed,West,Low,U1314,1301.99,3905.97
P03182,T-Shirt,Books,3114.62,6,Completed,North,Medium,U0831,3114.62,18687.72
P03183,Novel,Home,2271.58,6,Completed,East,Low,U1468,2271.58,13629.48
P03184,T-Shirt,Clothing,3200.21,6,Completed,North,High,U0403,3200.21,19201.26
P03185,Mixer,Beauty,4328.11,3,Cancelled,North,High,,4328.11,12984.33
P03186,T-Shirt,Sports,491.3,1,Completed,North,Medium,U1088,491.30,491.3
P03187,T-Shirt,Books,3912.12,4,Completed,East,Medium,U1263,3912.12,15648.48
P03188,Headphones,Books,2515.84,1,Completed,East,Medium,U0283,2515.84,2515.84
P03189,Face Wash,Sports,2864.22,2,Returned,North,High,U1466,2864.22,5728.44
P03190,Face Wash,Beauty,3304.26,3,Completed,East,Low,U1324,3304.26,9912.78
P03191,Running Shoes,Books,4620.85,2,Cancelled,South,Medium,U0093,4620.85,9241.7
P03192,Running Shoes,Clothing,377.93,4,Completed,East,Medium,U1399,377.93,1511.72
P03193,Headphones,Beauty,244.43,4,Pending,North,Medium,U0686,244.43,977.72
P03194,Running Shoes,Beauty,973.48,5,Cancelled,North,Low,U0310,973.48,4867.4
P03195,Novel,Home,4933.59,2,Pending,West,Medium,U0888,4933.59,9867.18
P03196,Mixer,Books,3603.87,1,Completed,West,Medium,U1191,3603.87,3603.87
P03197,Wireless Mouse,Books,3111.74,7,Completed,North,High,U0007,3111.74,21782.18
P03198,Novel,Sports,330.49,2,Completed,South,Low,U1067,330.49,660.98
P03199,Wireless Mouse,Home,4407.64,3,Completed,West,Medium,U0788,4407.64,13222.92
P03200,Wireless Mouse,Home,4082.51,4,Pending,North,Medium,U1364,4082.51,16330.04
P03201,Headphones,Books,3357.52,4,Completed,West,Low,U1177,3357.52,13430.08
P03202,Novel,Beauty,1761.74,2,Completed,,Medium,U0043,1761.74,3523.48
P03203,Headphones,Home,445.47,2,Completed,North,Low,U0725,445.47,890.94
P03204,T-Shirt,Sports,2942.19,6,Completed,East,Low,U0201,2942.19,17653.14
P03205,Wireless Mouse,Home,3626.5,2,Completed,South,High,U0895,3626.50,7253.0
P03206,Mixer,Sports,561.78,6,Completed,East,Medium,U0667,561.78,3370.68
P03207,Running Shoes,Home,3205.46,3,Pending,North,High,U0548,3205.46,9616.38
P03208,Mixer,Sports,1503.19,3,Completed,North,Medium,U0226,1503.19,4509.57
P03209,Running Shoes,Home,3844.8,1,Pending,South,Medium,U0633,3844.80,3844.8
P03210,Wireless Mouse,Home,2744.12,2,Completed,North,Low,U1363,2744.12,5488.24
P03211,Wireless Mouse,Clothing,732.28,1,Cancelled,West,Low,U1359,732.28,732.28
P03212,Wireless Mouse,Sports,2679.95,7,Completed,South,High,U1205,2679.95,18759.65
P03213,Headphones,Sports,2039.11,5,Completed,East,Medium,U0946,2039.11,10195.55
P03214,Novel,Sports,983.74,3,Completed,South,Low,U1296,983.74,2951.22
P03215,Running Shoes,Electronics,4223.43,4,Completed,East,Medium,U0194,4223.43,16893.72
P03216,Novel,Home,154.04,6,Completed,North,High,U0538,154.04,924.24
P03217,Headphones,Sports,1629.43,5,Pending,East,Low,U0481,1629.43,8147.15
P03218,Headphones,Books,161.72,4,Completed,East,Low,U1122,161.72,646.88
P03219,Face Wash,Electronics,570.43,5,Completed,East,Low,U0430,570.43,2852.15
P03220,Mixer,Clothing,1555.77,1,Completed,South,High,U1351,1555.77,1555.77
P03221,Mixer,Sports,365.93,1,Completed,West,Low,U0945,365.93,365.93
P03222,T-Shirt,Sports,3023.49,6,Completed,East,Low,U0911,3023.49,18140.94
P03223,Headphones,Electronics,525.63,3,Cancelled,South,Medium,U0578,525.63,1576.89
P03224,Running Shoes,Home,3538.4,7,Completed,South,Medium,U1440,3538.40,24768.8
P03225,Face Wash,Books,357.95,6,Pending,West,High,U0111,357.95,2147.7
P03226,Face Wash,Clothing,390.61,7,Pending,South,Medium,U0212,390.61,2734.27
P03227,Novel,Sports,1596.1,4,Pending,North,Medium,U0851,1596.10,6384.4
P03228,Mixer,Home,4493.2,5,Completed,North,High,U0878,4493.20,22466.0
P03229,Headphones,Books,3242.83,6,Completed,North,Low,U0987,3242.83,19456.98
P03230,T-Shirt,Books,3873.64,7,Completed,West,Low,U0996,3873.64,27115.48
P03231,Headphones,Clothing,793.61,2,Returned,South,Medium,U0571,793.61,1587.22
P03232,Novel,Beauty,4187.21,2,Completed,North,High,U1054,4187.21,8374.42
P03233,Wireless Mouse,Books,139.92,3,Completed,East,Medium,U1291,139.92,419.76
P03234,Headphones,Beauty,1143.98,7,Cancelled,South,Low,U0666,1143.98,8007.86
P03235,Novel,Books,3118.85,6,Completed,North,High,U0350,3118.85,18713.1
P03236,Wireless Mouse,Clothing,1938.71,4,Completed,South,Medium,U0930,1938.71,7754.84
P03237,Wireless Mouse,Electronics,4922.55,2,Completed,North,High,U0681,4922.55,9845.1
P03238,T-Shirt,Clothing,248.66,3,Completed,East,High,U1238,248.66,745.98
P03239,Running Shoes,Clothing,4993.13,6,Completed,South,Low,U0251,4993.13,29958.78
P03240,Mixer,Electronics,3155.78,3,Returned,North,High,U0319,3155.78,9467.34
P03241,Headphones,Electronics,2837.66,4,Pending,North,Low,U1207,2837.66,11350.64
P03242,Wireless Mouse,Home,391.61,2,Pending,East,High,U0885,391.61,783.22
P03243,Headphones,Books,1439.31,2,Completed,East,High,U0189,1439.31,2878.62
P03244,Running Shoes,Home,4630.85,2,Completed,North,Medium,U0725,4630.85,9261.7
P03245,Mixer,Electronics,1835.81,7,Completed,North,Medium,U1151,1835.81,12850.67
P03246,Running Shoes,Beauty,3342.1,1,Completed,West,Low,U1320,3342.10,3342.1
P03247,Mixer,Beauty,4997.53,7,Completed,West,Low,U1047,4997.53,34982.71
P03248,Face Wash,Clothing,1389.04,2,Completed,South,Low,U0079,1389.04,2778.08
P03249,Mixer,Sports,2922.8,5,Completed,South,High,U0546,2922.80,14614.0
P03250,T-Shirt,Clothing,3512.55,1,Completed,West,Medium,U1494,3512.55,3512.55
P03251,Running Shoes,Clothing,906.67,6,Returned,North,Low,U0924,906.67,5440.02
P03252,Wireless Mouse,Sports,828.5,7,Completed,East,High,U0619,828.50,5799.5
P03253,Face Wash,Books,2335.91,1,Completed,South,Low,U0305,2335.91,2335.91
P03254,T-Shirt,Electronics,1990.48,1,Completed,,High,U1472,1990.48,1990.48
P03255,Headphones,Beauty,3599.66,7,Completed,East,Medium,U0199,3599.66,25197.62
P03256,Running Shoes,Clothing,440.59,7,Completed,East,Medium,U1215,440.59,3084.13
P03257,Novel,Sports,4863.62,1,Completed,North,Low,U1256,4863.62,4863.62
P03258,Novel,Home,169.96,3,Completed,North,High,U0554,169.96,509.88
P03259,Wireless Mouse,Clothing,3046.45,5,Completed,South,Low,U1048,3046.45,15232.25
P03260,Mixer,Beauty,2856.9,4,Pending,West,Low,U1485,2856.90,11427.6
P03261,Wireless Mouse,Electronics,760.11,2,Completed,North,Medium,U0183,760.11,1520.22
P03262,Novel,Clothing,839.49,7,Completed,West,High,U1457,839.49,5876.43
P03263,Headphones,Clothing,3984.12,1,Completed,South,Low,U0607,3984.12,3984.12
P03264,Face Wash,Books,4449.06,4,Completed,West,Medium,U0083,4449.06,17796.24
P03265,Face Wash,Sports,1486.78,7,Pending,West,Medium,U0093,1486.78,10407.46
P03266,Running Shoes,Home,2246.02,3,Completed,East,Medium,U1302,2246.02,6738.06
P03267,Face Wash,Home,1839.48,4,Completed,South,Medium,U0617,1839.48,7357.92
P03268,Running Shoes,Electronics,455.48,1,Completed,North,Low,U1109,455.48,455.48
P03269,Running Shoes,Beauty,3398.7,6,Pending,West,Medium,U0573,3398.70,20392.2
P03270,Running Shoes,Electronics,4143.45,5,Completed,South,Medium,U1232,4143.45,20717.25
P03271,Novel,Clothing,1593.91,4,Cancelled,East,Low,U0581,1593.91,6375.64
P03272,Novel,Clothing,4951.86,7,Completed,East,Medium,U1001,4951.86,34663.02
P03273,Mixer,Home,471.67,1,Pending,West,Low,U1468,471.67,471.67
P03274,T-Shirt,Beauty,3342.77,7,Returned,West,Medium,U0774,3342.77,23399.39
P03275,Running Shoes,Sports,2296.32,1,Pending,North,Medium,U0853,2296.32,2296.32
P03276,Running Shoes,Beauty,2288.35,2,Completed,South,High,,2288.35,4576.7
P03277,T-Shirt,Clothing,2342.46,6,Completed,North,Medium,,2342.46,14054.76
P03278,Wireless Mouse,Sports,1367.54,2,Completed,North,Low,U0792,1367.54,2735.08
P03279,Running Shoes,Beauty,3606.26,6,Completed,East,Low,U0476,3606.26,21637.56
P03280,Mixer,Beauty,3635.72,5,Completed,South,Medium,U0504,3635.72,18178.6
P03281,Face Wash,Sports,1483.75,2,Pending,North,Medium,U0231,1483.75,2967.5
P03282,Face Wash,Clothing,4193.0,5,Completed,East,Medium,U0878,4193.00,20965.0
P03283,Headphones,Beauty,1652.54,7,Completed,West,Medium,U1384,1652.54,11567.78
P03284,Headphones,Sports,3652.96,3,Completed,North,High,U1043,3652.96,10958.88
P03285,Face Wash,Books,692.9,3,Completed,West,High,U0690,692.90,2078.7
P03286,Face Wash,Books,926.64,6,Pending,South,Low,U0209,926.64,5559.84
P03287,Novel,Clothing,1647.4,6,Cancelled,North,Medium,,1647.40,9884.4
P03288,Mixer,Sports,3009.98,2,Returned,West,Low,U0743,3009.98,6019.96
P03289,T-Shirt,Books,3263.01,3,Pending,West,Medium,U0384,3263.01,9789.03
P03290,Headphones,Sports,2042.15,4,Completed,South,Medium,U1116,2042.15,8168.6
P03291,Novel,Beauty,481.41,4,Completed,East,Medium,U0362,481.41,1925.64
P03292,Novel,Clothing,1930.81,7,Completed,East,Medium,U0761,1930.81,13515.67
P03293,T-Shirt,Books,3474.96,4,Completed,North,High,U1148,3474.96,13899.84
P03294,Novel,Beauty,3387.88,7,Completed,West,Low,U0943,3387.88,23715.16
P03295,Mixer,Electronics,884.96,3,Pending,East,Low,U0648,884.96,2654.88
P03296,Face Wash,Electronics,138.14,4,Completed,North,Low,U1297,138.14,552.56
P03297,Running Shoes,Clothing,3789.61,5,Completed,West,Medium,U0355,3789.61,18948.05
P03298,T-Shirt,Books,621.2,1,Pending,North,Low,U0100,621.20,621.2
P03299,Face Wash,Books,503.51,6,Completed,South,Medium,U0731,503.51,3021.06
P03300,Face Wash,Books,113.24,2,Completed,North,Low,U0301,113.24,226.48
P03301,Wireless Mouse,Sports,2219.75,7,Completed,South,Low,U0609,2219.75,15538.25
P03302,T-Shirt,Beauty,2565.99,5,Pending,West,Low,U0882,2565.99,12829.95
