sku,product_name,category,warehouse,stock_quantity,reorder_level
SKU03025,Product 3025,Apparel,WH-MUM,474,24
SKU03026,Product 3026,Electronics,WH-PUN,,16
SKU03027,Product 3027,Sports,WH-DEL,170,44
SKU03028,Product 3028,Beauty,WH-HYD,439,43
SKU03029,Product 3029,Toys,WH-PUN,345,26
SKU03030,Product 3030,Electronics,WH-DEL,191,48
SKU03031,Product 3031,Apparel,WH-BLR,462,28
SKU03032,Product 3032,Beauty,WH-HYD,,14
SKU03033,Product 3033,Books,WH-PUN,330,49
SKU03034,Product 3034,Apparel,WH-HYD,303,31
SKU03035,Product 3035,Apparel,WH-HYD,87,16
SKU03036,Product 3036,Electronics,WH-BLR,10,49
SKU03037,Product 3037,Toys,WH-MUM,492,49
SKU03038,Product 3038,Beauty,WH-BLR,328,30
SKU03039,Product 3039,Toys,WH-PUN,37,41
SKU03040,Product 3040,Beauty,WH-DEL,179,33
SKU03041,Product 3041,Toys,WH-BLR,104,12
SKU03042,Product 3042,Books,WH-BLR,288,34
SKU03043,Product 3043,Apparel,WH-DEL,39,14
SKU03044,Product 3044,Home,WH-HYD,147,27
SKU03045,Product 3045,Electronics,WH-PUN,404,40
SKU03046,Product 3046,Books,WH-PUN,80,28
SKU03047,Product 3047,Books,WH-DEL,36,23
SKU03048,Product 3048,Beauty,WH-MUM,218,43
SKU03049,Product 3049,Electronics,WH-HYD,487,46
SKU03050,Product 3050,Books,WH-BLR,399,19
SKU03051,Product 3051,Books,WH-PUN,363,47
SKU03052,Product 3052,Electronics,WH-DEL,136,15
SKU03053,Product 3053,Electronics,WH-BLR,233,12
SKU03054,Product 3054,Apparel,WH-HYD,384,11
SKU03055,Product 3055,Beauty,WH-DEL,316,43
SKU03056,Product 3056,Beauty,WH-HYD,135,47
SKU03057,Product 3057,Sports,WH-HYD,29,40
SKU03058,Product 3058,Books,WH-BLR,409,40
SKU03059,Product 3059,Books,WH-DEL,110,36
SKU03060,Product 3060,Sports,WH-BLR,410,38
SKU03061,Product 3061,Sports,WH-BLR,176,41
SKU03062,Product 3062,Beauty,WH-DEL,158,15
SKU03063,Product 3063,Electronics,WH-HYD,22,50
SKU03064,Product 3064,Books,WH-HYD,311,40
SKU03065,Product 3065,Electronics,WH-DEL,149,48
SKU03066,Product 3066,Beauty,WH-DEL,352,14
SKU03067,Product 3067,Apparel,WH-BLR,262,33
SKU03068,Product 3068,Books,WH-HYD,322,34
SKU03069,Product 3069,Toys,WH-DEL,380,44
SKU03070,Product 3070,Beauty,WH-DEL,4,10
SKU03071,Product 3071,Home,WH-BLR,269,39
SKU03072,Product 3072,Electronics,WH-HYD,20,13
SKU03073,Product 3073,Electronics,WH-DEL,424,10
SKU03074,Product 3074,Apparel,WH-BLR,470,18
SKU03075,Product 3075,Electronics,WH-BLR,371,35
SKU03076,Product 3076,Toys,WH-BLR,286,49
SKU03077,Product 3077,Home,WH-DEL,21,12
SKU03078,Product 3078,Toys,WH-DEL,62,44
SKU03079,Product 3079,Electronics,WH-HYD,465,46
SKU03080,Product 3080,Toys,WH-MUM,100,47
SKU03081,Product 3081,Electronics,WH-HYD,57,39
SKU03082,Product 3082,Sports,WH-PUN,223,40
SKU03083,Product 3083,Electronics,WH-DEL,431,17
SKU03084,Product 3084,Sports,WH-MUM,144,15
SKU03085,Product 3085,Toys,WH-HYD,41,24
SKU03086,Product 3086,Apparel,WH-PUN,428,19
SKU03087,Product 3087,Apparel,WH-MUM,380,17
SKU03088,Product 3088,Beauty,WH-MUM,290,18
SKU03089,Product 3089,Sports,WH-MUM,466,42
SKU03090,Product 3090,Books,WH-HYD,,17
SKU03091,Product 3091,Beauty,WH-BLR,221,16
SKU03092,Product 3092,Toys,WH-HYD,32,11
SKU03093,Product 3093,Toys,WH-BLR,444,30
SKU03094,Product 3094,Toys,WH-MUM,129,48
SKU03095,Product 3095,Home,WH-MUM,199,12
SKU03096,Product 3096,Apparel,WH-MUM,497,20
SKU03097,Product 3097,Books,WH-DEL,461,43
SKU03098,Product 3098,Toys,WH-BLR,339,30
SKU03099,Product 3099,Toys,WH-MUM,426,50
SKU03100,Product 3100,Electronics,WH-MUM,268,39
SKU03101,Product 3101,Home,WH-PUN,485,31
SKU03102,Product 3102,Apparel,WH-MUM,1,19
SKU03103,Product 3103,Home,WH-BLR,495,36
SKU03104,Product 3104,Apparel,WH-MUM,110,21
SKU03105,Product 3105,Electronics,WH-HYD,116,50
SKU03106,Product 3106,Home,WH-PUN,164,38
SKU03107,Product 3107,Electronics,WH-BLR,254,19
SKU03108,Product 3108,Apparel,WH-DEL,1,35
SKU03109,Product 3109,Electronics,WH-BLR,,49
SKU03110,Product 3110,Books,WH-BLR,410,10
SKU03111,Product 3111,Electronics,WH-PUN,120,36
SKU03112,Product 3112,Beauty,WH-HYD,230,27
SKU03113,Product 3113,Sports,WH-BLR,157,21
SKU03114,Product 3114,Books,WH-HYD,261,45
SKU03115,Product 3115,Beauty,WH-BLR,5,49
SKU03116,Product 3116,Electronics,WH-MUM,31,49
SKU03117,Product 3117,Apparel,WH-DEL,221,47
SKU03118,Product 3118,Beauty,WH-HYD,468,35
SKU03119,Product 3119,Beauty,WH-HYD,443,21
SKU03120,Product 3120,Beauty,WH-DEL,290,50
SKU03121,Product 3121,Apparel,WH-PUN,,37
SKU03122,Product 3122,Books,WH-MUM,484,49
SKU03123,Product 3123,Electronics,WH-DEL,306,26
SKU03124,Product 3124,Books,WH-HYD,405,17
SKU03125,Product 3125,Home,WH-PUN,212,30
SKU03126,Product 3126,Home,WH-MUM,442,50
SKU03127,Product 3127,Toys,WH-MUM,257,29
SKU03128,Product 3128,Beauty,WH-MUM,465,39
SKU03129,Product 3129,Books,WH-DEL,236,25
SKU03130,Product 3130,Toys,WH-HYD,352,17
SKU03131,Product 3131,Apparel,WH-MUM,176,20
SKU03132,Product 3132,Sports,WH-PUN,238,23
SKU03133,Product 3133,Toys,WH-BLR,325,43
SKU03134,Product 3134,Toys,WH-HYD,465,23
SKU03135,Product 3135,Toys,WH-BLR,74,39
SKU03136,Product 3136,Beauty,WH-HYD,392,30
SKU03137,Product 3137,Toys,WH-PUN,131,50
SKU03138,Product 3138,Apparel,WH-HYD,148,29
SKU03139,Product 3139,Sports,WH-MUM,393,37
SKU03140,Product 3140,Home,WH-MUM,352,50
SKU03141,Product 3141,Books,WH-DEL,140,22
SKU03142,Product 3142,Books,WH-DEL,456,11
SKU03143,Product 3143,Apparel,WH-DEL,,29
SKU03144,Product 3144,Beauty,WH-HYD,119,30
SKU03145,Product 3145,Toys,WH-PUN,387,28
SKU03146,Product 3146,Apparel,WH-PUN,183,45
SKU03147,Product 3147,Apparel,WH-BLR,88,25
SKU03148,Product 3148,Toys,WH-MUM,156,25
SKU03149,Product 3149,Home,WH-HYD,111,36
SKU03150,Product 3150,Toys,WH-BLR,263,18
SKU03151,Product 3151,Toys,WH-PUN,396,48
SKU03152,Product 3152,Books,WH-HYD,493,33
SKU03153,Product 3153,Toys,WH-HYD,,33
SKU03154,Product 3154,Home,WH-PUN,,50
SKU03155,Product 3155,Books,WH-DEL,76,24
SKU03156,Product 3156,Books,WH-PUN,430,45
SKU03157,Product 3157,Electronics,WH-BLR,0,24
SKU03158,Product 3158,Books,WH-HYD,414,50
SKU03159,Product 3159,Electronics,WH-PUN,203,14
SKU03160,Product 3160,Home,WH-HYD,460,40
SKU03161,Product 3161,Electronics,WH-DEL,497,29
SKU03162,Product 3162,Electronics,WH-DEL,448,15
SKU03163,Product 3163,Books,WH-PUN,182,16
SKU03164,Product 3164,Beauty,WH-BLR,325,23
SKU03165,Product 3165,Home,WH-BLR,35,49
SKU03166,Product 3166,Apparel,WH-PUN,139,14
SKU03167,Product 3167,Home,WH-PUN,57,39
SKU03168,Product 3168,Books,WH-HYD,448,31
SKU03169,Product 3169,Sports,WH-DEL,19,34
SKU03170,Product 3170,Sports,WH-HYD,103,50
SKU03171,Product 3171,Electronics,WH-MUM,186,38
SKU03172,Product 3172,Books,WH-PUN,419,18
SKU03173,Product 3173,Toys,WH-MUM,61,14
SKU03174,Product 3174,Books,WH-PUN,19,45
SKU03175,Product 3175,Electronics,WH-DEL,424,11
SKU03176,Product 3176,Sports,WH-MUM,329,28
SKU03177,Product 3177,Electronics,WH-DEL,113,18
SKU03178,Product 3178,Beauty,WH-BLR,235,18
SKU03179,Product 3179,Electronics,WH-HYD,384,31
SKU03180,Product 3180,Sports,WH-MUM,203,19
SKU03181,Product 3181,Books,WH-HYD,228,50
SKU03182,Product 3182,Sports,WH-DEL,96,50
SKU03183,Product 3183,Apparel,WH-HYD,269,22
SKU03184,Product 3184,Apparel,WH-HYD,478,38
SKU03185,Product 3185,Books,WH-BLR,213,16
SKU03186,Product 3186,Home,WH-BLR,44,15
SKU03187,Product 3187,Electronics,WH-HYD,382,31
SKU03188,Product 3188,Toys,WH-PUN,117,42
SKU03189,Product 3189,Toys,WH-HYD,442,15
SKU03190,Product 3190,Electronics,WH-MUM,141,21
SKU03191,Product 3191,Books,WH-MUM,221,18
SKU03192,Product 3192,Apparel,WH-DEL,303,34
SKU03193,Product 3193,Toys,WH-MUM,343,34
SKU03194,Product 3194,Electronics,WH-MUM,454,22
SKU03195,Product 3195,Books,WH-BLR,259,42
SKU03196,Product 3196,Books,WH-DEL,446,36
SKU03197,Product 3197,Home,WH-BLR,254,44
SKU03198,Product 3198,Sports,WH-MUM,371,29
SKU03199,Product 3199,Electronics,WH-MUM,446,44
SKU03200,Product 3200,Books,WH-HYD,145,26
SKU03201,Product 3201,Sports,WH-PUN,126,28
SKU03202,Product 3202,Home,WH-BLR,250,42
SKU03203,Product 3203,Sports,WH-HYD,485,20
SKU03204,Product 3204,Home,WH-MUM,333,48
SKU03205,Product 3205,Sports,WH-PUN,234,47
SKU03206,Product 3206,Apparel,WH-BLR,278,28
SKU03207,Product 3207,Home,WH-MUM,174,11
SKU03208,Product 3208,Books,WH-MUM,372,19
SKU03209,Product 3209,Electronics,WH-DEL,62,17
SKU03210,Product 3210,Books,WH-PUN,153,49
SKU03211,Product 3211,Electronics,WH-DEL,204,40
SKU03212,Product 3212,Sports,WH-MUM,228,27
SKU03213,Product 3213,Apparel,WH-PUN,190,12
SKU03214,Product 3214,Home,WH-HYD,369,49
SKU03215,Product 3215,Beauty,WH-HYD,279,18
SKU03216,Product 3216,Books,WH-HYD,499,48
SKU03217,Product 3217,Toys,WH-BLR,90,25
SKU03218,Product 3218,Home,WH-BLR,290,10
SKU03219,Product 3219,Books,WH-BLR,16,32
SKU03220,Product 3220,Home,WH-BLR,377,48
SKU03221,Product 3221,Toys,WH-BLR,171,50
SKU03222,Product 3222,Beauty,WH-BLR,189,39
SKU03223,Product 3223,Toys,WH-HYD,431,23
SKU03224,Product 3224,Apparel,WH-MUM,54,20
SKU03225,Product 3225,Home,WH-PUN,159,41
SKU03226,Product 3226,Electronics,WH-DEL,413,24
SKU03227,Product 3227,Books,WH-DEL,48,14
SKU03228,Product 3228,Home,WH-DEL,227,41
SKU03229,Product 3229,Books,WH-BLR,121,33
SKU03230,Product 3230,Apparel,WH-HYD,285,19
SKU03231,Product 3231,Home,WH-PUN,456,50
SKU03232,Product 3232,Electronics,WH-MUM,90,15
SKU03233,Product 3233,Home,WH-HYD,,47
SKU03234,Product 3234,Home,WH-BLR,158,45
SKU03235,Product 3235,Sports,WH-HYD,253,14
SKU03236,Product 3236,Electronics,WH-BLR,234,30
SKU03237,Product 3237,Books,WH-PUN,486,23
SKU03238,Product 3238,Books,WH-PUN,178,47
SKU03239,Product 3239,Electronics,WH-MUM,42,27
SKU03240,Product 3240,Toys,WH-BLR,275,31
SKU03241,Product 3241,Apparel,WH-HYD,221,23
SKU03242,Product 3242,Sports,WH-HYD,,27
SKU03243,Product 3243,Books,WH-BLR,101,17
SKU03244,Product 3244,Electronics,WH-BLR,220,10
SKU03245,Product 3245,Sports,WH-PUN,329,19
SKU03246,Product 3246,Sports,WH-HYD,477,44
SKU03247,Product 3247,Books,WH-HYD,338,45
SKU03248,Product 3248,Apparel,WH-HYD,150,40
SKU03249,Product 3249,Electronics,WH-MUM,169,24
SKU03250,Product 3250,Books,WH-HYD,203,18
SKU03251,Product 3251,Books,WH-PUN,24,38
SKU03252,Product 3252,Books,WH-MUM,440,12
SKU03253,Product 3253,Beauty,WH-HYD,423,49
SKU03254,Product 3254,Electronics,WH-BLR,303,44
SKU03255,Product 3255,Toys,WH-HYD,160,43
SKU03256,Product 3256,Sports,WH-MUM,168,28
SKU03257,Product 3257,Beauty,WH-MUM,40,46
SKU03258,Product 3258,Apparel,WH-DEL,121,15
SKU03259,Product 3259,Home,WH-HYD,44,50
SKU03260,Product 3260,Sports,WH-MUM,362,29
SKU03261,Product 3261,Electronics,WH-BLR,493,34
SKU03262,Product 3262,Toys,WH-BLR,383,16
SKU03263,Product 3263,Electronics,WH-HYD,265,10
SKU03264,Product 3264,Apparel,WH-HYD,366,25
SKU03265,Product 3265,Apparel,WH-MUM,86,17
SKU03266,Product 3266,Home,WH-BLR,281,19
SKU03267,Product 3267,Books,WH-DEL,304,37
SKU03268,Product 3268,Home,WH-HYD,419,15
SKU03269,Product 3269,Books,WH-DEL,102,38
SKU03270,Product 3270,Toys,WH-BLR,376,49
SKU03271,Product 3271,Beauty,WH-DEL,263,28
SKU03272,Product 3272,Home,WH-MUM,261,27
SKU03273,Product 3273,Toys,WH-BLR,157,11
SKU03274,Product 3274,Beauty,WH-MUM,2,31
SKU03275,Product 3275,Books,WH-HYD,417,41
SKU03276,Product 3276,Home,WH-DEL,240,28
SKU03277,Product 3277,Beauty,WH-MUM,460,16
SKU03278,Product 3278,Apparel,WH-DEL,256,35
SKU03279,Product 3279,Apparel,WH-BLR,125,33
SKU03280,Product 3280,Toys,WH-BLR,113,37
SKU03281,Product 3281,Electronics,WH-MUM,100,39
SKU03282,Product 3282,Home,WH-HYD,376,42
SKU03283,Product 3283,Beauty,WH-HYD,416,13
SKU03284,Product 3284,Electronics,WH-BLR,232,31
SKU03285,Product 3285,Beauty,WH-HYD,11,37
SKU03286,Product 3286,Beauty,WH-DEL,,34
SKU03287,Product 3287,Books,WH-MUM,294,11
SKU03288,Product 3288,Home,WH-BLR,263,37
SKU03289,Product 3289,Electronics,WH-HYD,41,42
SKU03290,Product 3290,Beauty,WH-MUM,315,32
SKU03291,Product 3291,Toys,WH-BLR,440,18
SKU03292,Product 3292,Toys,WH-MUM,197,41
SKU03293,Product 3293,Toys,WH-DEL,138,26
SKU03294,Product 3294,Apparel,WH-MUM,32,10
SKU03295,Product 3295,Toys,WH-MUM,345,22
SKU03296,Product 3296,Beauty,WH-PUN,291,28
SKU03297,Product 3297,Toys,WH-BLR,263,30
SKU03298,Product 3298,Toys,WH-HYD,298,13
SKU03299,Product 3299,Electronics,WH-DEL,3,45
SKU03300,Product 3300,Books,WH-BLR,337,10
SKU03301,Product 3301,Sports,WH-HYD,461,16
SKU03302,Product 3302,Books,WH-BLR,198,43
SKU03303,Product 3303,Sports,WH-DEL,454,47
SKU03304,Product 3304,Books,WH-PUN,110,50
SKU03305,Product 3305,Apparel,WH-HYD,328,15
SKU03306,Product 3306,Electronics,WH-PUN,289,47
SKU03307,Product 3307,Toys,WH-BLR,294,45
SKU03308,Product 3308,Toys,WH-DEL,430,49
SKU03309,Product 3309,Beauty,WH-PUN,273,18
SKU03310,Product 3310,Beauty,WH-MUM,49,10
SKU03311,Product 3311,Toys,WH-PUN,49,14
SKU03312,Product 3312,Books,WH-MUM,238,39
SKU03313,Product 3313,Books,WH-DEL,215,16
SKU03314,Product 3314,Electronics,WH-PUN,261,37
SKU03315,Product 3315,Beauty,WH-MUM,364,18
SKU03316,Product 3316,Beauty,WH-BLR,64,29
SKU03317,Product 3317,Toys,WH-DEL,305,31
SKU03318,Product 3318,Books,WH-PUN,65,49
SKU03319,Product 3319,Apparel,WH-PUN,115,16
SKU03320,Product 3320,Toys,WH-HYD,464,37
SKU03321,Product 3321,Toys,WH-DEL,172,41
SKU03322,Product 3322,Beauty,WH-BLR,485,14
SKU03323,Product 3323,Electronics,WH-PUN,105,39
SKU03324,Product 3324,Home,WH-PUN,461,25
SKU03325,Product 3325,Apparel,WH-MUM,59,18
SKU03326,Product 3326,Toys,WH-HYD,365,37
SKU03327,Product 3327,Apparel,WH-MUM,409,31
SKU03328,Product 3328,Apparel,WH-HYD,315,37
SKU03329,Product 3329,Home,WH-DEL,337,15
SKU03330,Product 3330,Sports,WH-BLR,441,30
SKU03331,Product 3331,Toys,WH-HYD,223,50
SKU03332,Product 3332,Home,WH-DEL,396,34
SKU03333,Product 3333,Sports,WH-DEL,109,39
SKU03334,Product 3334,Beauty,WH-DEL,86,31
SKU03335,Product 3335,Sports,WH-BLR,128,36
SKU03336,Product 3336,Sports,WH-DEL,88,22
SKU03337,Product 3337,Electronics,WH-BLR,147,31
SKU03338,Product 3338,Apparel,WH-BLR,12,28
SKU03339,Product 3339,Electronics,WH-HYD,205,29
SKU03340,Product 3340,Beauty,WH-PUN,303,38
SKU03341,Product 3341,Beauty,WH-MUM,166,28
SKU03342,Product 3342,Books,WH-MUM,219,29
SKU03343,Product 3343,Home,WH-PUN,362,19
SKU03344,Product 3344,Sports,WH-HYD,58,23
SKU03345,Product 3345,Sports,WH-BLR,314,16
SKU03346,Product 3346,Apparel,WH-MUM,388,30
SKU03347,Product 3347,Sports,WH-HYD,261,40
SKU03348,Product 3348,Toys,WH-DEL,143,32
SKU03349,Product 3349,Apparel,WH-DEL,29,31
SKU03350,Product 3350,Apparel,WH-MUM,33,34
SKU03351,Product 3351,Electronics,WH-PUN,191,36
SKU03352,Product 3352,Books,WH-HYD,165,49
SKU03353,Product 3353,Beauty,WH-BLR,288,44
SKU03354,Product 3354,Toys,WH-MUM,251,28
SKU03355,Product 3355,Beauty,WH-DEL,245,24
SKU03356,Product 3356,Electronics,WH-BLR,157,31
SKU03357,Product 3357,Apparel,WH-PUN,381,50
SKU03358,Product 3358,Home,WH-DEL,127,11
SKU03359,Product 3359,Home,WH-HYD,217,18
SKU03360,Product 3360,Books,WH-PUN,312,38
SKU03361,Product 3361,Toys,WH-HYD,215,33
SKU03362,Product 3362,Toys,WH-BLR,215,12
SKU03363,Product 3363,Beauty,WH-HYD,448,50
SKU03364,Product 3364,Toys,WH-BLR,25,48
SKU03365,Product 3365,Apparel,WH-HYD,119,38
SKU03366,Product 3366,Books,WH-HYD,437,39
SKU03367,Product 3367,Home,WH-DEL,131,12
SKU03368,Product 3368,Books,WH-PUN,441,26
SKU03369,Product 3369,Sports,WH-HYD,103,17
SKU03370,Product 3370,Toys,WH-DEL,383,43
SKU03371,Product 3371,Books,WH-DEL,95,10
SKU03372,Product 3372,Books,WH-MUM,111,12
SKU03373,Product 3373,Books,WH-BLR,318,31
SKU03374,Product 3374,Toys,WH-PUN,377,21
SKU03375,Product 3375,Books,WH-DEL,244,41
SKU03376,Product 3376,Books,WH-BLR,101,13
SKU03377,Product 3377,Electronics,WH-DEL,108,37
SKU03378,Product 3378,Beauty,WH-MUM,203,37
SKU03379,Product 3379,Home,WH-DEL,359,42
SKU03380,Product 3380,Home,WH-HYD,477,42
SKU03381,Product 3381,Sports,WH-HYD,404,49
SKU03382,Product 3382,Sports,WH-PUN,239,42
SKU03383,Product 3383,Home,WH-PUN,155,50
SKU03384,Product 3384,Books,WH-HYD,360,49
SKU03385,Product 3385,Home,WH-HYD,375,47
SKU03386,Product 3386,Electronics,WH-DEL,244,28
SKU03387,Product 3387,Sports,WH-DEL,447,39
SKU03388,Product 3388,Sports,WH-MUM,469,36
SKU03389,Product 3389,Books,WH-PUN,34,13
SKU03390,Product 3390,Beauty,WH-PUN,476,21
SKU03391,Product 3391,Apparel,WH-PUN,409,32
SKU03392,Product 3392,Electronics,WH-PUN,49,23
SKU03393,Product 3393,Apparel,WH-HYD,485,43
SKU03394,Product 3394,Beauty,WH-HYD,492,43
SKU03395,Product 3395,Beauty,WH-PUN,438,48
SKU03396,Product 3396,Sports,WH-MUM,292,19
SKU03397,Product 3397,Electronics,WH-BLR,9,21
SKU03398,Product 3398,Beauty,WH-MUM,482,13
SKU03399,Product 3399,Apparel,WH-DEL,328,30
SKU03400,Product 3400,Apparel,WH-MUM,468,16
SKU03401,Product 3401,Home,WH-BLR,49,12
SKU03402,Product 3402,Beauty,WH-HYD,375,33
SKU03403,Product 3403,Electronics,WH-BLR,432,23
SKU03404,Product 3404,Apparel,WH-PUN,172,28
SKU03405,Product 3405,Home,WH-HYD,307,37
SKU03406,Product 3406,Apparel,WH-PUN,27,36
SKU03407,Product 3407,Books,WH-DEL,441,11
SKU03408,Product 3408,Home,WH-PUN,276,20
SKU03409,Product 3409,Books,WH-PUN,386,40
SKU03410,Product 3410,Home,WH-MUM,27,23
SKU03411,Product 3411,Beauty,WH-PUN,267,38
SKU03412,Product 3412,Electronics,WH-BLR,203,46
SKU03413,Product 3413,Beauty,WH-HYD,229,34
SKU03414,Product 3414,Electronics,WH-BLR,77,31
SKU03415,Product 3415,Books,WH-MUM,153,35
SKU03416,Product 3416,Electronics,WH-MUM,384,24
SKU03417,Product 3417,Electronics,WH-MUM,435,22
SKU03418,Product 3418,Books,WH-PUN,478,50
SKU03419,Product 3419,Books,WH-MUM,97,45
SKU03420,Product 3420,Toys,WH-PUN,421,47
SKU03421,Product 3421,Toys,WH-MUM,365,25
SKU03422,Product 3422,Electronics,WH-BLR,476,13
SKU03423,Product 3423,Sports,WH-MUM,16,46
SKU03424,Product 3424,Electronics,WH-MUM,472,13
SKU03425,Product 3425,Toys,WH-DEL,497,21
SKU03426,Product 3426,Electronics,WH-HYD,143,12
SKU03427,Product 3427,Beauty,WH-MUM,110,21
SKU03428,Product 3428,Apparel,WH-HYD,452,25
SKU03429,Product 3429,Electronics,WH-BLR,111,29
SKU03430,Product 3430,Books,WH-BLR,418,29
SKU03431,Product 3431,Home,WH-HYD,32,17
SKU03432,Product 3432,Sports,WH-PUN,410,40
SKU03433,Product 3433,Toys,WH-HYD,446,20
SKU03434,Product 3434,Electronics,WH-HYD,432,40
SKU03435,Product 3435,Toys,WH-MUM,310,19
SKU03436,Product 3436,Books,WH-PUN,492,21
SKU03437,Product 3437,Electronics,WH-DEL,50,41
SKU03438,Product 3438,Beauty,WH-MUM,69,44
SKU03439,Product 3439,Apparel,WH-DEL,392,31
SKU03440,Product 3440,Electronics,WH-HYD,457,31
SKU03441,Product 3441,Books,WH-HYD,10,46
SKU03442,Product 3442,Apparel,WH-DEL,215,24
SKU03443,Product 3443,Home,WH-DEL,73,27
SKU03444,Product 3444,Beauty,WH-DEL,300,49
SKU03445,Product 3445,Beauty,WH-MUM,460,15
SKU03446,Product 3446,Beauty,WH-HYD,312,20
SKU03447,Product 3447,Electronics,WH-MUM,246,32
SKU03448,Product 3448,Electronics,WH-HYD,247,30
SKU03449,Product 3449,Books,WH-PUN,474,37
SKU03450,Product 3450,Sports,WH-HYD,398,20
SKU03451,Product 3451,Toys,WH-BLR,427,38
SKU03452,Product 3452,Home,WH-HYD,261,39
SKU03453,Product 3453,Books,WH-HYD,49,17
SKU03454,Product 3454,Electronics,WH-PUN,91,47
SKU03455,Product 3455,Apparel,WH-PUN,292,15
SKU03456,Product 3456,Beauty,WH-HYD,252,10
SKU03457,Product 3457,Toys,WH-HYD,340,50
SKU03458,Product 3458,Electronics,WH-BLR,5,20
SKU03459,Product 3459,Beauty,WH-PUN,331,37
SKU03460,Product 3460,Toys,WH-BLR,,27
SKU03461,Product 3461,Home,WH-BLR,156,38
SKU03462,Product 3462,Toys,WH-MUM,258,22
SKU03463,Product 3463,Books,WH-DEL,0,24
SKU03464,Product 3464,Sports,WH-HYD,310,42
SKU03465,Product 3465,Toys,WH-DEL,326,36
SKU03466,Product 3466,Home,WH-HYD,400,31
SKU03467,Product 3467,Sports,WH-MUM,426,48
SKU03468,Product 3468,Books,WH-PUN,44,36
SKU03469,Product 3469,Books,WH-MUM,277,48
SKU03470,Product 3470,Sports,WH-HYD,333,27
SKU03471,Product 3471,Books,WH-BLR,308,21
SKU03472,Product 3472,Apparel,WH-PUN,3,19
SKU03473,Product 3473,Beauty,WH-PUN,85,35
SKU03474,Product 3474,Beauty,WH-DEL,256,23
SKU03475,Product 3475,Home,WH-MUM,240,41
SKU03476,Product 3476,Home,WH-MUM,272,30
SKU03477,Product 3477,Books,WH-HYD,247,30
SKU03478,Product 3478,Apparel,WH-DEL,,47
SKU03479,Product 3479,Home,WH-HYD,73,28
SKU03480,Product 3480,Electronics,WH-PUN,105,17
SKU03481,Product 3481,Apparel,WH-BLR,113,21
SKU03482,Product 3482,Beauty,WH-MUM,177,11
SKU03483,Product 3483,Electronics,WH-BLR,132,20
SKU03484,Product 3484,Beauty,WH-MUM,215,25
SKU03485,Product 3485,Toys,WH-MUM,354,10
SKU03486,Product 3486,Home,WH-MUM,292,33
SKU03487,Product 3487,Books,WH-HYD,495,24
SKU03488,Product 3488,Home,WH-PUN,50,19
SKU03489,Product 3489,Beauty,WH-HYD,337,21
SKU03490,Product 3490,Toys,WH-MUM,74,41
SKU03491,Product 3491,Beauty,WH-DEL,224,22
SKU03492,Product 3492,Apparel,WH-PUN,284,13
SKU03493,Product 3493,Electronics,WH-DEL,246,13
SKU03494,Product 3494,Home,WH-MUM,73,43
SKU03495,Product 3495,Toys,WH-PUN,395,37
SKU03496,Product 3496,Electronics,WH-HYD,139,47
SKU03497,Product 3497,Sports,WH-PUN,122,34
SKU03498,Product 3498,Beauty,WH-PUN,313,25
SKU03499,Product 3499,Toys,WH-BLR,336,49
SKU03500,Product 3500,Apparel,WH-BLR,392,42
SKU03501,Product 3501,Books,WH-BLR,100,43
SKU03502,Product 3502,Toys,WH-HYD,228,45
SKU03503,Product 3503,Apparel,WH-PUN,262,35
SKU03504,Product 3504,Sports,WH-PUN,267,19
SKU03505,Product 3505,Sports,WH-DEL,176,38
SKU03506,Product 3506,Sports,WH-HYD,107,44
SKU03507,Product 3507,Beauty,WH-MUM,52,21
SKU03508,Product 3508,Apparel,WH-BLR,380,31
SKU03509,Product 3509,Beauty,WH-PUN,19,50
SKU03510,Product 3510,Apparel,WH-HYD,315,44
SKU03511,Product 3511,Beauty,WH-BLR,499,50
SKU03512,Product 3512,Apparel,WH-DEL,184,47
SKU03513,Product 3513,Sports,WH-DEL,309,34
SKU03514,Product 3514,Sports,WH-MUM,482,48
SKU03515,Product 3515,Electronics,WH-BLR,206,23
SKU03516,Product 3516,Home,WH-BLR,475,48
SKU03517,Product 3517,Toys,WH-PUN,465,32
SKU03518,Product 3518,Sports,WH-HYD,29,39
SKU03519,Product 3519,Books,WH-BLR,78,36
SKU03520,Product 3520,Books,WH-HYD,339,21
SKU03521,Product 3521,Electronics,WH-DEL,273,38
SKU03522,Product 3522,Beauty,WH-HYD,206,38
SKU03523,Product 3523,Toys,WH-PUN,412,36
SKU03524,Product 3524,Beauty,WH-BLR,492,48
SKU03525,Product 3525,Electronics,WH-PUN,246,14
SKU03526,Product 3526,Electronics,WH-MUM,311,46
SKU03527,Product 3527,Home,WH-HYD,224,42
SKU03528,Product 3528,Toys,WH-PUN,486,46
SKU03529,Product 3529,Apparel,WH-DEL,116,33
SKU03530,Product 3530,Books,WH-HYD,110,27
SKU03531,Product 3531,Books,WH-HYD,21,20
SKU03532,Product 3532,Home,WH-BLR,498,34
SKU03533,Product 3533,Electronics,WH-BLR,60,25
SKU03534,Product 3534,Home,WH-PUN,77,40
SKU03535,Product 3535,Apparel,WH-HYD,255,32
