order_id,customer_id,order_date,status,total_amount,region,category,warehouse
ORD0044042,CUST009849,2026-01-16 14:15:05,proccessing,8959.66,East,Apparel,WH-BLR
ORD0029786,CUST009784,2026-02-04 18:01:45,shipped,1705.02,South,Apparel,WH-BLR
ORD0036275,CUST005893,2026-07-16 07:30:48,delivered,2276.43,East,Electronics,WH-DEL
ORD0027445,CUST002557,2026-03-13 22:52:36,,8846.56,East,Sports,WH-BLR
ORD0041967,CUST005303,2026-06-29 17:11:19,shipped,4574.23,South,Apparel,WH-BLR
ORD0002255,CUST008076,2026-05-18 19:17:40,delivered,10880.5,North,Beauty,WH-PUN
ORD0027940,CUST005616,2026-01-24 21:46:08,in_transit,4082.21,East,Apparel,WH-PUN
ORD0030588,CUST003742,2026-01-29 06:12:58,delivered,14599.32,South,Beauty,WH-DEL
ORD0031326,CUST000036,2026-01-25 17:30:46,cancelled,13473.4,East,Electronics,WH-PUN
ORD0019216,CUST000072,2026-04-24 22:28:43,placed,1452.06,Central,Beauty,WH-MUM
ORD0038731,CUST003813,2026-02-14 22:25:44,delivered,6885.89,North,Beauty,WH-PUN
ORD0038333,CUST005642,2026-04-08 19:47:10,delivered,5270.9,North,Sports,WH-PUN
ORD0039448,,2026-05-16 21:00:28,N/A,8985.83,East,Books,WH-HYD
ORD0045400,CUST008942,2026-05-31 07:12:12,shipped,1157.94,North,Electronics,WH-BLR
ORD0039465,CUST006428,2026-06-03 08:02:59,placed,11649.56,North,Home,WH-PUN
ORD0001565,CUST001360,2026-03-31 12:30:39,in_transit,4154.07,Central,Home,WH-MUM
ORD0047998,CUST007389,2026-03-07 08:30:10,shipped,9674.89,East,Books,WH-BLR
ORD0010262,CUST001957,2026-01-06 12:37:35,shipped,6430.66,North,Beauty,WH-BLR
ORD0028404,CUST002698,2026-05-09 06:15:45,,6474.14,East,Books,WH-DEL
ORD0027162,CUST007065,2026-05-18 15:48:57,placed,12803.08,North,Beauty,WH-PUN
ORD0010731,CUST006982,2026-02-25 22:34:19,cancelled,11915.07,East,Apparel,WH-HYD
ORD0036971,CUST000414,2026-03-02 17:37:49,placed,11354.41,West,Apparel,WH-PUN
ORD0013796,CUST007355,2026-02-19 17:34:00,cancelled,7002.8,Central,Sports,WH-PUN
ORD0015751,CUST001886,2026-07-21 21:46:38,placed,5278.99,South,Electronics,WH-MUM
ORD0039555,CUST003553,2026-05-22 06:46:10,delivered,2970.1,Central,Toys,WH-BLR
ORD0025813,CUST004609,2026-01-27 04:34:11,shipped,13930.26,Central,Toys,WH-MUM
ORD0040991,CUST005449,2026-06-07 15:20:31,placed,4351.46,South,Toys,WH-BLR
ORD0014057,CUST007682,2026-07-12 21:51:56,shipped,11324.75,West,Beauty,WH-MUM
ORD0038310,CUST004842,2026-05-04 04:17:13,cancelled,10349.82,West,Apparel,WH-MUM
ORD0004273,CUST000377,2026-04-14 14:43:32,placed,13397.14,South,Toys,WH-BLR
ORD0036614,CUST001819,2026-03-26 20:45:20,placed,2535.46,North,Beauty,WH-HYD
ORD0042590,CUST006843,2026-04-24 14:00:25,delivered,14895.75,North,Apparel,WH-MUM
ORD0034017,CUST006022,2026-03-16 00:04:11,delivered,343.65,East,Beauty,WH-PUN
ORD0006788,CUST009721,2026-07-10 14:28:01,shipped,13961.16,North,Beauty,WH-MUM
ORD0009128,CUST007796,2026-03-04 09:44:59,placed,5890.19,North,Sports,WH-MUM
ORD0011341,CUST008874,2026-01-11 14:11:30,placed,433.22,East,Apparel,WH-HYD
ORD0017425,CUST007242,2026-07-22 15:30:57,returnd,11430.31,South,Beauty,WH-PUN
ORD0019483,CUST005915,2026-06-02 22:55:30,delivered,3754.26,North,Books,WH-HYD
ORD0002808,CUST008441,2026-04-12 18:12:51,N/A,5447.05,East,Electronics,WH-BLR
ORD0005149,CUST008666,2026-01-06 19:48:47,placed,11229.52,North,Books,WH-HYD
ORD0048105,CUST008740,2026-01-11 23:37:34,placed,4236.89,Central,Books,WH-DEL
ORD0038662,CUST009016,2026-03-07 10:48:21,shipped,1220.15,North,Toys,WH-PUN
ORD0018721,CUST002245,2026-02-19 11:05:49,placed,10097.17,East,Beauty,WH-DEL
ORD0009813,CUST003623,2026-03-06 16:02:55,delivered,5514.52,North,Sports,WH-MUM
ORD0011380,CUST003991,2026-01-21 22:10:06,cancelled,4695.83,North,Beauty,WH-BLR
ORD0036978,CUST008914,2026-05-12 21:00:10,delivered,9353.43,Central,Apparel,WH-PUN
ORD0024989,CUST000688,2026-04-17 13:52:06,shipped,2436.92,South,Sports,WH-BLR
ORD0012963,CUST002820,2026-04-15 09:40:35,cancelled,912.5,North,Books,WH-HYD
ORD0018126,CUST000677,2026-07-21 11:01:26,shipped,13289.35,East,Sports,WH-PUN
ORD0046375,CUST002353,2026-05-28 08:25:59,cancelled,7724.01,Central,Home,WH-BLR
ORD0017332,CUST000060,2026-03-14 06:49:52,placed,555.53,West,Sports,WH-HYD
ORD0000868,CUST005463,2026-01-03 01:00:56,delivered,7857.47,South,Sports,WH-DEL
ORD0041541,CUST006797,2026-02-03 10:32:38,delivered,13932.15,Central,Sports,WH-MUM
ORD0007496,CUST004248,2026-04-06 04:32:59,shipped,11267.7,East,Sports,WH-HYD
ORD0045282,CUST005698,2026-03-22 21:35:07,cancelled,14287.68,West,Beauty,WH-PUN
ORD0023200,CUST008630,2026-03-08 04:03:21,shipped,9636.74,East,Beauty,WH-BLR
ORD0003295,CUST001896,2026-04-20 21:38:49,cancelled,14019.79,Central,Books,WH-PUN
ORD0047566,CUST007399,2026-06-15 02:17:23,delivered,1088.5,North,Sports,WH-DEL
ORD0024217,CUST001938,2026-01-24 22:20:22,,2513.98,North,Sports,WH-DEL
ORD0011638,CUST002550,2026-05-31 23:40:33,delivered,2443.75,South,Home,WH-PUN
ORD0001211,CUST002326,2026-01-01 11:57:53,placed,9218.68,Central,Books,WH-MUM
ORD0023133,CUST003054,2026-05-27 15:59:35,delivered,4041.68,North,Home,WH-BLR
ORD0012285,CUST005781,2026-05-04 13:24:21,cancelled,10415.39,Central,Home,WH-HYD
ORD0010759,CUST008287,2026-05-01 13:26:25,delivered,1505.34,Central,Beauty,WH-HYD
ORD0047460,CUST008659,2026-03-21 02:34:29,shipped,7038.56,North,Electronics,WH-MUM
ORD0013722,CUST006394,2026-01-22 05:57:59,delivered,4113.31,North,Toys,WH-PUN
ORD0013680,CUST005749,2026-04-19 11:43:31,cancelled,4228.69,South,Sports,WH-PUN
ORD0023659,CUST008458,2026-06-09 06:36:25,cancelled,2147.6,East,Toys,WH-BLR
ORD0011990,CUST000251,2026-03-15 06:05:39,shipped,14757.67,North,Books,WH-MUM
ORD0005915,CUST009820,2026-02-25 16:04:53,cancelled,8403.19,South,Beauty,WH-MUM
ORD0030420,CUST006729,2026-01-08 11:02:09,placed,13873.83,East,Sports,WH-HYD
ORD0046441,CUST000894,2026-06-19 08:44:31,shipped,3764.57,East,Beauty,WH-HYD
ORD0016255,CUST007349,2026-07-24 22:50:18,shipped,4503.06,North,Beauty,WH-DEL
ORD0030625,CUST001568,2026-07-23 20:30:57,placed,1691.42,West,Sports,WH-PUN
ORD0021955,CUST006888,2026-04-26 10:52:06,placed,14240.43,Central,Sports,WH-BLR
ORD0035327,CUST009750,2026-05-30 17:55:32,in_transit,6199.17,North,Books,WH-PUN
ORD0000917,CUST001514,2026-05-24 09:52:32,cancelled,7114.24,North,Apparel,WH-DEL
ORD0042678,CUST001461,2026-05-19 00:34:11,delivered,12069.92,West,Home,WH-MUM
ORD0036290,CUST003289,2026-03-30 19:02:56,shipped,9715.58,West,Books,WH-DEL
ORD0038505,CUST000569,2026-07-20 19:13:43,shipped,8494.29,South,Sports,WH-HYD
ORD0035617,CUST004037,2026-01-15 05:53:10,delivered,8783.72,South,Apparel,WH-HYD
ORD0028988,CUST003350,2026-04-17 08:12:47,placed,7081.73,North,Electronics,WH-DEL
ORD0045602,CUST002454,2026-01-20 01:05:46,,13247.37,East,Beauty,WH-PUN
ORD0009170,CUST001128,2026-06-25 12:30:05,placed,3989.45,Central,Electronics,WH-PUN
ORD0000875,CUST001938,2026-05-21 06:28:37,N/A,493.34,Central,Toys,WH-MUM
ORD0020128,CUST008903,2026-07-16 14:52:11,delivered,7637.66,Central,Beauty,WH-PUN
ORD0004161,CUST006765,2026-01-22 21:16:54,cancelled,2394.09,South,Toys,WH-MUM
ORD0020066,CUST007129,2026-03-02 15:39:36,placed,14461.06,North,Home,WH-BLR
ORD0003966,CUST001432,2026-01-14 14:21:44,PENDING,10640.62,East,Electronics,WH-BLR
ORD0013776,CUST007228,2026-02-27 02:53:23,shipped,12161.27,West,Books,WH-HYD
ORD0034521,CUST000675,2026-03-12 17:29:17,shipped,376.02,South,Apparel,WH-PUN
ORD0012659,CUST004712,2026-01-16 05:33:42,N/A,6900.46,South,Electronics,WH-MUM
ORD0040472,CUST001346,2026-06-16 20:53:20,unknown,9153.49,East,Books,WH-MUM
ORD0018547,CUST003261,2026-02-24 12:57:06,delivered,8328.96,North,Books,WH-DEL
ORD0020047,CUST009675,2026-07-26 02:22:59,cancelled,13240.66,West,Sports,WH-HYD
ORD0027181,CUST003185,2026-06-28 21:18:22,delivered,8217.08,North,Home,WH-MUM
ORD0012754,,2026-04-07 06:15:08,placed,4776.7,North,Toys,WH-BLR
ORD0013471,CUST008762,2026-04-27 12:32:38,delivered,13370.8,West,Beauty,WH-BLR
ORD0012607,CUST008276,2026-02-16 04:16:37,returnd,5085.84,South,Home,WH-HYD
ORD0027071,CUST009137,2026-03-25 23:47:09,placed,5911.35,South,Electronics,WH-MUM
ORD0049744,CUST004090,2026-03-10 19:27:30,in_transit,950.85,East,Electronics,WH-DEL
ORD0007380,CUST004452,2026-07-16 17:33:22,shipped,14039.64,North,Books,WH-HYD
ORD0028107,CUST005718,2026-06-30 11:55:52,placed,6970.43,East,Apparel,WH-HYD
ORD0015825,CUST000112,2026-06-04 00:47:38,placed,303.06,South,Toys,WH-DEL
ORD0034161,CUST002514,2026-07-30 11:58:11,delivered,5937.12,North,Toys,WH-PUN
ORD0020808,CUST003188,2026-03-23 05:00:11,shipped,3974.61,South,Books,WH-PUN
ORD0043862,CUST001333,2026-05-15 17:29:41,cancelled,8109.11,Central,Sports,WH-PUN
ORD0044671,CUST002609,2026-01-07 08:15:49,cancelled,10725.42,South,Apparel,WH-DEL
ORD0016630,CUST007702,2026-02-23 03:24:41,N/A,13874.26,North,Toys,WH-HYD
ORD0015583,CUST004143,2026-04-03 16:24:55,placed,7260.74,South,Beauty,WH-DEL
ORD0008904,CUST001124,2026-01-07 14:46:07,delivered,12084.15,Central,Apparel,WH-DEL
ORD0044931,CUST001065,2026-04-12 16:38:12,delivered,3194.36,South,Apparel,WH-HYD
ORD0008077,CUST007830,2026-07-13 11:30:50,delivered,14652.08,East,Beauty,WH-HYD
ORD0027915,CUST002421,2026-02-22 20:52:34,returnd,1293.89,North,Sports,WH-DEL
ORD0042604,CUST002078,2026-05-29 01:23:46,shipped,13490.59,North,Sports,WH-HYD
ORD0006216,CUST005173,2026-07-23 17:19:36,shipped,7250.88,East,Home,WH-HYD
ORD0010829,CUST004453,2026-01-01 01:50:16,cancelled,13092.72,South,Home,WH-MUM
ORD0044603,CUST000266,2026-03-27 22:55:18,delivered,3617.63,Central,Electronics,WH-BLR
ORD0006427,CUST006590,2026-06-14 01:52:29,cancelled,7903.25,South,Beauty,WH-DEL
ORD0015099,CUST008249,2026-06-13 16:54:05,shipped,1386.63,East,Apparel,WH-DEL
ORD0040962,CUST007815,2026-04-07 08:20:23,shipped,10972.02,South,Apparel,WH-PUN
ORD0004310,CUST009220,2026-06-03 04:07:14,placed,4589.69,West,Apparel,WH-DEL
ORD0015226,CUST000923,2026-01-26 16:40:14,cancelled,5904.49,South,Beauty,WH-MUM
ORD0046407,CUST003930,2026-07-23 10:28:30,PENDING,11150.95,East,Toys,WH-BLR
ORD0040217,CUST006046,2026-03-15 02:07:57,cancelled,9931.74,West,Electronics,WH-BLR
ORD0002792,CUST000270,2026-03-17 20:54:21,cancelled,3105.42,South,Home,WH-DEL
ORD0036512,CUST005991,2026-01-18 21:42:45,returnd,11326.35,West,Electronics,WH-HYD
ORD0001160,CUST008427,2026-04-18 05:08:05,delivered,14499.82,East,Toys,WH-MUM
ORD0039071,CUST004820,2026-05-24 21:23:46,cancelled,6046.84,South,Home,WH-MUM
ORD0045522,CUST003315,2026-05-02 15:52:20,placed,7912.35,East,Toys,WH-PUN
ORD0039347,CUST004554,2026-07-30 22:53:39,delivered,2381.27,East,Toys,WH-DEL
ORD0042880,CUST004620,2026-05-01 13:44:12,shipped,10587.8,South,Toys,WH-MUM
ORD0006364,CUST009727,2026-02-23 19:32:32,cancelled,5946.13,West,Electronics,WH-HYD
ORD0028421,CUST004382,2026-03-30 23:13:30,cancelled,2785.77,East,Toys,WH-BLR
ORD0029211,CUST008459,2026-03-27 19:16:19,placed,3506.83,Central,Books,WH-DEL
ORD0030938,CUST002445,2026-07-17 09:30:14,delivered,13294.6,North,Electronics,WH-PUN
ORD0021735,CUST006012,2026-03-26 01:26:29,cancelled,4321.5,North,Apparel,WH-PUN
ORD0011799,CUST002118,2026-02-20 00:19:02,placed,12583.35,Central,Electronics,WH-HYD
ORD0032699,CUST003275,2026-02-09 10:11:43,cancelled,11465.62,East,Sports,WH-PUN
ORD0024401,CUST007218,2026-03-07 09:59:59,placed,11088.51,North,Toys,WH-MUM
ORD0013820,CUST000797,2026-07-30 19:16:22,cancelled,5133.02,North,Electronics,WH-DEL
ORD0019069,CUST000982,2026-06-18 08:55:03,delivered,6735.62,North,Books,WH-BLR
ORD0032708,CUST009065,2026-06-04 20:32:24,shipped,4827.7,South,Books,WH-PUN
ORD0032728,CUST004062,2026-07-14 18:09:05,cancelled,3172.99,North,Beauty,WH-PUN
ORD0043077,CUST009956,2026-06-06 16:11:34,,1881.89,East,Beauty,WH-MUM
ORD0046543,CUST005933,2026-06-17 05:53:02,shipped,4666.1,Central,Beauty,WH-BLR
ORD0016233,CUST004612,2026-01-16 02:40:05,placed,2958.12,South,Sports,WH-HYD
ORD0025415,CUST009600,2026-07-29 20:52:19,shipped,10007.12,Central,Books,WH-BLR
ORD0020277,CUST008846,2026-03-11 04:31:54,in_transit,1674.61,West,Home,WH-MUM
ORD0038513,CUST001722,2026-03-03 21:05:56,shipped,827.84,Central,Electronics,WH-BLR
ORD0029030,CUST001334,2026-05-10 17:20:28,delivered,10471.99,Central,Sports,WH-PUN
ORD0034273,CUST003616,2026-05-18 07:57:18,placed,13665.6,West,Electronics,WH-PUN
ORD0048786,CUST004053,2026-02-12 04:49:42,returnd,4758.39,Central,Beauty,WH-PUN
ORD0026865,CUST000999,2026-05-18 15:45:46,delivered,3833.05,North,Apparel,WH-PUN
ORD0001436,CUST002895,2026-03-21 21:42:37,cancelled,13100.59,South,Toys,WH-PUN
ORD0049414,CUST000005,2026-02-19 07:08:16,placed,6545.53,North,Toys,WH-DEL
ORD0027290,CUST000404,2026-02-03 13:55:02,shipped,1016.5,East,Sports,WH-MUM
ORD0036808,CUST009373,2026-05-21 07:05:55,shipped,6682.78,Central,Home,WH-MUM
ORD0011683,CUST002769,2026-01-27 13:26:52,shipped,4807.16,West,Apparel,WH-HYD
ORD0043705,CUST006779,2026-06-29 07:43:54,,7491.89,East,Home,WH-PUN
ORD0041192,CUST000042,2026-06-12 18:43:12,in_transit,10789.58,North,Apparel,WH-PUN
ORD0049481,CUST004846,2026-01-23 08:39:38,shipped,7415.03,South,Electronics,WH-PUN
ORD0037506,CUST007371,2026-04-24 11:44:45,N/A,3433.9,Central,Beauty,WH-HYD
ORD0017253,CUST003240,2026-07-02 02:22:02,placed,14762.19,South,Books,WH-BLR
ORD0030321,CUST007134,2026-05-04 09:45:43,delivered,14857.82,North,Beauty,WH-BLR
ORD0047974,CUST009815,2026-02-02 08:20:48,cancelled,2017.55,South,Home,WH-DEL
ORD0015603,CUST002247,2026-04-13 00:48:22,unknown,2073.71,East,Toys,WH-DEL
ORD0033223,CUST005620,2026-04-24 00:15:09,placed,14057.5,South,Sports,WH-PUN
ORD0000793,CUST007641,2026-05-28 18:06:31,delivered,7783.02,Central,Home,WH-BLR
ORD0028927,CUST007141,2026-03-31 16:51:49,shipped,13222.15,Central,Toys,WH-HYD
ORD0035950,CUST007055,2026-06-22 07:26:28,shipped,14052.18,East,Toys,WH-HYD
ORD0013109,CUST006848,2026-03-20 19:08:15,placed,12050.21,Central,Toys,WH-DEL
ORD0043589,CUST004156,2026-05-26 07:18:26,delivered,7619.99,West,Sports,WH-DEL
ORD0032980,CUST000380,2026-03-19 20:58:24,delivered,5123.87,South,Sports,WH-BLR
ORD0031758,CUST006535,2026-03-13 04:28:48,PENDING,3883.03,Central,Electronics,WH-MUM
ORD0026552,CUST002143,2026-07-09 14:42:48,cancelled,516.57,Central,Books,WH-MUM
ORD0049886,CUST002302,2026-02-18 11:45:48,delivered,3397.04,Central,Books,WH-PUN
ORD0025832,CUST004698,2026-02-14 01:18:43,PENDING,13811.89,South,Apparel,WH-BLR
ORD0034786,CUST002068,2026-02-17 23:19:27,shipped,12523.01,South,Electronics,WH-HYD
ORD0028577,CUST008871,2026-04-14 10:45:45,delivered,14211.22,Central,Sports,WH-HYD
ORD0021944,CUST004219,2026-07-03 16:26:33,proccessing,3179.87,North,Home,WH-PUN
ORD0027968,CUST004230,2026-04-02 04:09:41,delivered,6797.39,South,Toys,WH-PUN
ORD0022584,CUST007727,2026-03-09 02:20:33,placed,12508.16,North,Books,WH-PUN
ORD0011899,CUST009686,2026-01-21 02:25:47,in_transit,2427.82,East,Beauty,WH-MUM
ORD0015734,CUST009507,2026-01-04 21:43:48,placed,13617.94,North,Books,WH-PUN
ORD0025189,CUST005737,2026-07-19 05:49:22,delivered,2134.82,West,Sports,WH-DEL
ORD0010073,CUST009685,2026-03-04 08:34:55,shipped,8414.52,West,Sports,WH-DEL
ORD0042515,CUST001367,2026-01-24 03:50:36,shipped,8613.62,North,Beauty,WH-PUN
ORD0038296,CUST000701,2026-04-22 09:17:32,returnd,171.91,South,Apparel,WH-BLR
ORD0023690,CUST003533,2026-01-16 13:38:24,cancelled,13305.54,East,Electronics,WH-DEL
ORD0040569,CUST008649,2026-05-22 12:43:06,cancelled,13119.02,Central,Home,WH-DEL
ORD0039562,CUST001958,2026-07-23 09:38:54,delivered,6051.32,West,Electronics,WH-DEL
ORD0005975,CUST005844,2026-04-27 23:15:19,in_transit,12502.31,Central,Home,WH-MUM
ORD0043475,CUST008272,2026-01-02 11:26:50,,10551.56,East,Sports,WH-HYD
ORD0017099,CUST000501,2026-01-08 20:35:18,placed,9087.19,East,Beauty,WH-MUM
ORD0040567,,2026-06-22 21:57:59,delivered,1615.14,North,Electronics,WH-HYD
ORD0023520,CUST000761,2026-04-29 12:28:16,N/A,5253.59,Central,Beauty,WH-BLR
ORD0018137,CUST000312,2026-05-13 17:09:17,shipped,7868.84,Central,Beauty,WH-BLR
ORD0046241,CUST005335,2026-03-15 14:17:33,delivered,5181.4,East,Apparel,WH-DEL
ORD0013403,CUST005242,2026-06-05 15:53:10,N/A,8024.78,West,Beauty,WH-PUN
ORD0008375,CUST004087,2026-02-14 06:26:30,placed,5130.88,North,Beauty,WH-MUM
ORD0041128,CUST003688,2026-04-27 20:14:57,shipped,13379.95,South,Apparel,WH-HYD
ORD0027690,CUST002411,2026-02-28 16:25:59,delivered,5192.0,South,Apparel,WH-PUN
ORD0009765,CUST001618,2026-01-02 08:30:30,delivered,3202.89,East,Beauty,WH-PUN
ORD0023173,CUST003115,2026-01-06 13:20:58,placed,3666.36,East,Books,WH-BLR
ORD0026757,CUST005774,2026-03-13 11:43:49,in_transit,8321.84,Central,Home,WH-PUN
ORD0026154,CUST001848,2026-06-25 11:46:47,cancelled,3164.45,East,Beauty,WH-MUM
ORD0043030,CUST002829,2026-06-19 02:00:55,delivered,4908.35,North,Beauty,WH-DEL
ORD0046895,CUST005300,2026-05-29 10:10:12,shipped,4150.99,East,Toys,WH-DEL
ORD0040628,CUST009142,2026-04-06 07:16:56,placed,5417.03,South,Home,WH-MUM
ORD0016246,CUST004521,2026-01-03 08:06:11,PENDING,8476.93,Central,Electronics,WH-MUM
ORD0021514,CUST002515,2026-07-08 10:41:51,delivered,7067.29,North,Toys,WH-HYD
ORD0000178,CUST000416,2026-06-02 02:54:24,shipped,13706.02,Central,Home,WH-HYD
ORD0042775,,2026-01-12 14:43:14,shipped,7238.3,North,Toys,WH-HYD
ORD0040091,CUST007160,2026-01-13 08:29:34,placed,8013.9,South,Electronics,WH-HYD
ORD0009165,CUST009784,2026-01-20 15:12:27,delivered,10558.35,West,Beauty,WH-HYD
ORD0002389,CUST003312,2026-01-27 18:43:48,cancelled,13921.43,East,Toys,WH-BLR
ORD0046140,CUST004374,2026-06-21 13:45:20,placed,11618.04,Central,Beauty,WH-HYD
ORD0020756,CUST007513,2026-05-14 05:30:32,placed,4698.34,North,Toys,WH-MUM
ORD0002998,CUST003033,2026-01-31 04:25:40,N/A,9282.97,North,Toys,WH-HYD
ORD0026273,CUST007564,2026-06-19 01:02:14,placed,1831.42,North,Sports,WH-PUN
ORD0038571,CUST005184,2026-01-11 20:47:45,delivered,14637.24,West,Apparel,WH-PUN
ORD0021525,CUST005210,2026-05-03 01:39:26,placed,14233.51,South,Books,WH-MUM
ORD0010576,CUST006453,2026-06-27 19:30:00,delivered,2810.12,South,Beauty,WH-MUM
ORD0015653,CUST001865,2026-05-08 23:43:36,in_transit,515.62,West,Electronics,WH-MUM
ORD0036216,CUST001294,2026-02-16 08:44:29,shipped,12650.98,South,Beauty,WH-BLR
ORD0016643,CUST006285,2026-07-20 18:09:16,delivered,1988.41,East,Toys,WH-PUN
ORD0021159,CUST003580,2026-06-22 14:26:04,shipped,3190.11,North,Beauty,WH-HYD
ORD0037325,CUST002819,2026-04-08 01:22:08,shipped,2100.86,South,Toys,WH-BLR
ORD0039085,CUST004087,2026-05-09 07:22:08,shipped,6126.39,South,Apparel,WH-BLR
ORD0048950,CUST004745,2026-02-13 02:04:52,shipped,2215.57,East,Books,WH-PUN
ORD0045770,CUST006610,2026-01-02 01:08:53,shipped,7038.56,Central,Books,WH-DEL
ORD0042572,CUST004032,2026-01-10 09:03:24,placed,12603.59,North,Electronics,WH-DEL
ORD0012446,CUST004658,2026-05-29 19:04:30,,7565.83,East,Books,WH-HYD
ORD0012599,CUST007757,2026-07-26 09:46:01,unknown,422.46,North,Beauty,WH-PUN
ORD0035633,CUST006020,2026-04-24 16:35:55,unknown,11155.56,East,Toys,WH-BLR
ORD0043969,CUST003584,2026-06-08 02:35:03,shipped,2109.27,Central,Apparel,WH-DEL
ORD0021185,CUST001511,2026-01-22 06:47:09,PENDING,9442.61,East,Books,WH-PUN
ORD0021969,CUST007891,2026-01-15 21:35:34,shipped,9828.94,East,Books,WH-PUN
ORD0010551,CUST009708,2026-06-19 11:27:41,placed,281.54,East,Beauty,WH-PUN
ORD0045558,CUST005277,2026-05-13 18:32:25,delivered,8534.75,North,Toys,WH-PUN
ORD0047086,CUST003392,2026-03-13 19:03:27,cancelled,4603.06,South,Beauty,WH-PUN
ORD0045366,CUST001746,2026-07-11 16:07:13,cancelled,4192.41,East,Toys,WH-HYD
ORD0046038,CUST009246,2026-07-30 09:28:34,placed,8812.27,North,Apparel,WH-DEL
ORD0041786,CUST001895,2026-06-20 02:52:44,cancelled,1966.66,South,Electronics,WH-PUN
ORD0046723,CUST009277,2026-01-07 09:28:42,N/A,3089.65,East,Toys,WH-HYD
ORD0026014,CUST006329,2026-02-27 10:16:17,cancelled,13971.48,West,Beauty,WH-HYD
ORD0045530,CUST001703,2026-07-30 07:45:09,placed,8087.72,Central,Books,WH-BLR
ORD0002469,CUST000229,2026-01-10 08:02:36,,13456.15,Central,Books,WH-BLR
ORD0009152,CUST009640,2026-07-18 00:33:15,delivered,8463.63,South,Books,WH-BLR
ORD0040502,CUST008607,2026-06-12 07:45:32,N/A,10755.9,North,Books,WH-HYD
ORD0012925,CUST008973,2026-05-25 23:29:03,cancelled,12151.16,West,Toys,WH-HYD
ORD0010220,CUST004339,2026-02-22 17:18:21,delivered,6384.93,South,Beauty,WH-PUN
ORD0049371,CUST008665,2026-07-13 10:19:09,shipped,5206.84,Central,Toys,WH-MUM
ORD0022626,CUST009751,2026-05-04 13:23:49,placed,8338.31,Central,Home,WH-HYD
ORD0017389,CUST008181,2026-04-13 04:27:34,delivered,2598.81,West,Apparel,WH-MUM
ORD0029011,CUST003174,2026-06-17 14:36:24,delivered,4820.3,East,Books,WH-HYD
ORD0005325,,2026-06-12 05:09:38,delivered,1860.1,Central,Beauty,WH-MUM
ORD0018510,CUST006115,2026-04-16 00:15:39,placed,196.59,South,Electronics,WH-DEL
ORD0018456,CUST002377,2026-06-15 11:15:43,cancelled,7741.15,East,Beauty,WH-DEL
ORD0003100,CUST000754,2026-05-08 01:00:12,shipped,11288.09,South,Beauty,WH-MUM
ORD0045014,CUST009546,2026-07-30 00:14:18,delivered,9956.94,East,Toys,WH-HYD
ORD0011029,CUST005590,2026-02-06 13:48:17,placed,713.97,North,Beauty,WH-DEL
ORD0034756,CUST008301,2026-04-22 14:21:30,placed,14951.56,North,Sports,WH-MUM
ORD0046334,CUST007499,2026-02-21 22:38:43,PENDING,14756.42,South,Home,WH-DEL
ORD0001109,CUST009880,2026-02-03 11:20:34,placed,1091.13,South,Electronics,WH-BLR
ORD0028262,CUST006471,2026-01-18 20:35:40,cancelled,8716.4,West,Beauty,WH-HYD
ORD0009489,CUST002428,2026-07-10 11:39:29,delivered,12515.3,South,Books,WH-HYD
ORD0027204,CUST000796,2026-05-15 04:05:42,delivered,344.97,West,Toys,WH-PUN
ORD0012400,CUST000443,2026-07-18 19:04:27,placed,7595.88,North,Sports,WH-HYD
ORD0023351,CUST004414,2026-07-14 09:48:25,delivered,13014.01,South,Electronics,WH-DEL
ORD0030942,CUST001785,2026-03-02 01:15:47,shipped,2186.1,South,Books,WH-DEL
ORD0001137,CUST005503,2026-04-02 18:33:00,PENDING,5721.55,Central,Books,WH-DEL
ORD0037439,CUST004198,2026-01-31 20:49:59,shipped,3181.58,North,Home,WH-MUM
ORD0017785,CUST009146,2026-03-28 22:38:53,returnd,4665.56,Central,Beauty,WH-HYD
ORD0044242,CUST004286,2026-01-14 08:12:26,cancelled,7223.6,West,Electronics,WH-DEL
ORD0006415,CUST005895,2026-02-06 09:41:41,shipped,12951.94,East,Beauty,WH-HYD
